,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Name,Venue ID,Venue Latitude,Venue Longitude,Venue Category
3249,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Seara Bakery and Pastry,4d978154744f37044945d757,43.680842302990285,-79.47289230880898,Café
3250,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Nova Era Bakery,4bc5e80cb387d13a14eac0e8,43.68192433660699,-79.46762043733504,Bakery
3251,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Isaan Der,58e97ddc3cccc6401e71f681,43.665311,-79.468078,Thai Restaurant
3252,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Messina Bakery,4b09ab07f964a520501b23e3,43.66655341922946,-79.49924295674427,Bakery
3253,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Buddha Pie,4ae86f3df964a5204faf21e3,43.66159743273132,-79.47949864631512,Pizza Place
3254,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Super Coffee,5387ed15498e7b711dcb33a1,43.68686134703151,-79.48960043952441,Coffee Shop
3256,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Full Stop,51cdd40d8bbd6d752d5c8694,43.66554719312273,-79.46786243242255,Café
3257,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Pegasus Bar & Grill,4d2ca65877a2a1cdca6387b7,43.66600066072253,-79.48716578291788,Bar
3258,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Sunset Grill,534574c1498ecc1ac3505e19,43.673881352373066,-79.47017297775226,Breakfast Spot
3259,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Crema Coffee Co.,4adb2c64f964a520ae2421e3,43.66543423757319,-79.47213703014219,Coffee Shop
3260,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Dirty Food Eatery,57b9bbcf498ef0c32713d8e1,43.66551362745244,-79.47198047941576,Breakfast Spot
3261,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Caldense Bakery,4c718fd68efc370419c7107d,43.66552643533291,-79.48826342019743,Café
3262,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Booster Juice,5430472c498e8015a957df87,43.67417568,-79.46990936,Juice Bar
3263,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Golden Wheat,519ff013498e7961445199df,43.68200767885235,-79.47128927776374,Bakery
3266,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,7-Eleven,4bf976c55efe2d7fe7446c34,43.6652594,-79.4823848,Convenience Store
3269,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Cool Hand of a Girl,4adcc713f964a520b42f21e3,43.66541017820662,-79.46282167660381,Café
3270,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Junction Grill,504b60aee4b03691165966f7,43.66521011890175,-79.46846083483024,Diner
3275,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Crème Fraîche Market Cafe,4e4941701f6e29f10dc9ca5b,43.65939928714543,-79.4827752569972,Café
3277,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Pascal's Baguette & Bagels,4b5c9f05f964a520643a29e3,43.665426,-79.466176,Bakery
3286,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Mr Onions,4cafb2e91463a1430dc796a9,43.67173829159456,-79.46705684281872,Steakhouse
3287,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Country Style,4bec468975b2c9b69241438d,43.671036,-79.467203,Coffee Shop
3288,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Ro House,56351c02498e87c16ee8564d,43.66561,-79.471821,Vietnamese Restaurant
3290,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Solero Mediterranean Bakery,4b7de47bf964a52067d82fe3,43.665510538889905,-79.46998421860405,Bakery
3291,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,El Nahual,5841b760e110955af030954d,43.6907629,-79.4737993,Restaurant
3292,"The Junction North, Runnymede",43.67612500000007,-79.48193234099995,Coffee Time,4dc94fa51f6eac6454a15bd4,43.689527376543786,-79.4940142286444,Coffee Shop
3293,"High Park, The Junction South",43.659935000000075,-79.46301926299998,The Good Neighbour,4bb3618514cfd13aa2ee15ab,43.66257807131982,-79.4709859073286,Café
3294,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Annette Food Market,5529b34f498e37eed8a296d0,43.662456516546676,-79.4709790090443,Italian Restaurant
3295,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Outpost Coffee Roasters,541da101498e3a898ac95032,43.656059223768274,-79.45410568774294,Coffee Shop
3296,"High Park, The Junction South",43.659935000000075,-79.46301926299998,When the Pig Came Home,57af2691498e1119fa08248c,43.66547728416018,-79.47065053444993,Deli / Bodega
3297,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Hale Coffee,572e0547498ed619e59df508,43.665531698018086,-79.44994926452637,Coffee Shop
3298,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Enigma Coffee + Food,54ff0279498e6432e8538b8d,43.65634578817871,-79.45320010185242,Breakfast Spot
3299,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Hula Girl,4cb8910976ad9c744951e5cb,43.65978520431169,-79.45363404441129,Coffee Shop
3300,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Cafe Con Leche,50829e2ce4b0073ffb077ef8,43.6653038319917,-79.45335257688778,Café
3301,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Wallace Espresso,558954f5498e42fb3c2ebe75,43.664807369728024,-79.45574197943404,Café
3302,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Osaka Sushi,4c99374b292a6dcb5f72c476,43.655728420016516,-79.45559104750811,Sushi Restaurant
3303,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Isaan Der,58e97ddc3cccc6401e71f681,43.665311,-79.468078,Thai Restaurant
3304,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Propeller Coffee Co.,52fa752e498e0d3da559ae41,43.65947936946201,-79.44508550239375,Café
3305,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Sushi Place,52f18cc2498ec148c8852cef,43.65495237472713,-79.4592843069407,Sushi Restaurant
3306,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Bread & Roses Bakery Cafe,4bacf4d6f964a520ef1d3be3,43.651194318292276,-79.47665677628656,Bakery
3307,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Full Stop,51cdd40d8bbd6d752d5c8694,43.66554719312273,-79.46786243242255,Café
3308,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Drake Commissary,594dbcd779187113015767d2,43.65374742875192,-79.44512264709142,Restaurant
3309,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Baddies,57bde1d0cd10f990bb59e644,43.658689804117024,-79.44279312941786,Café
3310,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Baka Gallery Cafe,50e5ef7ee4b0e2b1ec8e24cf,43.65103966439781,-79.47760530158712,Café
3311,"High Park, The Junction South",43.659935000000075,-79.46301926299998,DAVIDsTEA,4b52112bf964a520416527e3,43.65058422430476,-79.47885289769167,Tea Room
3312,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Mabel's Bakery,4b081802f964a520ae0323e3,43.648707235576516,-79.44992146507896,Bakery
3314,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Cafe Neon,4e1353ccc65b4a49f31e02a9,43.66193418260364,-79.44651746492616,Café
3315,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Balzac’s Coffee,5a2a9708ccad6b57983d95e3,43.670042,-79.448342,Coffee Shop
3316,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Wallace Espresso,511907f5e4b02eba00e57853,43.66236728741229,-79.4442272516029,Coffee Shop
3317,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Five Guys,5498c343498ed095cce0e874,43.67399936300619,-79.46958934743358,Burger Joint
3318,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Reunion Island Coffee Bar,5550e0c9498ea5830a839f06,43.65046251706493,-79.45060981846792,Coffee Shop
3320,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Caledonia Bakery & Pastry,525571ba11d290290e3cf677,43.6754413741707,-79.45465772393324,Bakery
3322,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Buddha Pie,4ae86f3df964a5204faf21e3,43.66159743273132,-79.47949864631512,Pizza Place
3323,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Crema Coffee Co.,4adb2c64f964a520ae2421e3,43.66543423757319,-79.47213703014219,Coffee Shop
3324,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Dirty Food Eatery,57b9bbcf498ef0c32713d8e1,43.66551362745244,-79.47198047941576,Breakfast Spot
3325,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Lit Espresso Bar,4ad79c99f964a520c50c21e3,43.64584589665229,-79.44882985644458,Coffee Shop
3326,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Through Being Cool Vegan Baking Co.,5249fa1e11d2ae4d13bfc0d8,43.65845489468513,-79.44229131838503,Bakery
3327,"High Park, The Junction South",43.659935000000075,-79.46301926299998,COBS Bread,4b23e094f964a520e65b24e3,43.651347693482606,-79.4756394651729,Bakery
3328,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Nonna's Place,4c6d680365eda09315864ed0,43.657309022104485,-79.44788670471964,Sandwich Place
3331,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Cool Hand of a Girl,4adcc713f964a520b42f21e3,43.66541017820662,-79.46282167660381,Café
3332,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Max's Market,4b3bde3ff964a520097d25e3,43.65052462233729,-79.47914453187883,Gourmet Shop
3333,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Haven,5013037be4b0ad6ab2229394,43.65930275367427,-79.43877069434039,Café
3334,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Gloria Cafe,4e90d802cc2127f5dabb9821,43.65324420063263,-79.45167204951947,Café
3335,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Aris Grill,4b5b5805f964a52034f628e3,43.65009143382369,-79.45039643854467,Breakfast Spot
3337,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Hot Oven Bakery,4b520e5df964a520876427e3,43.651155311711776,-79.47656563536279,Bakery
3338,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Lit Cafe + Bar,595f98076cf01a44b376679d,43.651378942423236,-79.47538026986466,Coffee Shop
3339,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Aris Place,4b23fc2ef964a520695e24e3,43.646075591799324,-79.44884027778438,American Restaurant
3340,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Extra Butter,53246dd7498ebf5933044f28,43.64753717441561,-79.44946908275794,Café
3341,"High Park, The Junction South",43.659935000000075,-79.46301926299998,Lunch Box,4ae466e8f964a520579a21e3,43.65470593287968,-79.45978763873431,Breakfast Spot
3343,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Mabel's Bakery,4b081802f964a520ae0323e3,43.648707235576516,-79.44992146507896,Bakery
3344,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Lit Espresso Bar,4ad79c99f964a520c50c21e3,43.64584589665229,-79.44882985644458,Coffee Shop
3345,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Drake Commissary,594dbcd779187113015767d2,43.65374742875192,-79.44512264709142,Restaurant
3346,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Reunion Island Coffee Bar,5550e0c9498ea5830a839f06,43.65046251706493,-79.45060981846792,Coffee Shop
3347,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Mitzi's Cafe,4addf4e4f964a520bd6621e3,43.642927471202576,-79.44216643292867,Café
3348,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Village Juicery,55bbbd1f498ec078784eb307,43.6420643539707,-79.44736659362817,Juice Bar
3349,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Outpost Coffee Roasters,541da101498e3a898ac95032,43.656059223768274,-79.45410568774294,Coffee Shop
3350,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,I Deal Coffee,525714e411d224022aaeb01e,43.646341750636346,-79.44345407778789,Coffee Shop
3351,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Sunny Joe's Cafe,4f5cbe6fe4b01219ac4fbaff,43.647262483135606,-79.44387584869017,Coffee Shop
3352,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Glory Hole Doughnuts,5038fb3ae4b0916c78b0b953,43.63968683674093,-79.44136846209358,Donut Shop
3353,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Aris Place,4b23fc2ef964a520695e24e3,43.646075591799324,-79.44884027778438,American Restaurant
3354,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Easy Restaurant,4ae4be84f964a520af9d21e3,43.63870175019065,-79.4458427261197,Breakfast Spot
3355,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Propeller Coffee Co.,52fa752e498e0d3da559ae41,43.65947936946201,-79.44508550239375,Café
3356,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Baddies,57bde1d0cd10f990bb59e644,43.658689804117024,-79.44279312941786,Café
3357,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Enigma Coffee + Food,54ff0279498e6432e8538b8d,43.65634578817871,-79.45320010185242,Breakfast Spot
3358,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Extra Butter,53246dd7498ebf5933044f28,43.64753717441561,-79.44946908275794,Café
3359,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,7th Sister Bakery,4d0cea0695c1a1cdb81ffffe,43.640472962426955,-79.44677696302284,Bakery
3360,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Cherry Bomb,4ae302e2f964a520eb8f21e3,43.64147721283786,-79.44713557310148,Coffee Shop
3361,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Craig's Cookies,5adcfaff9b047316b674fc2b,43.63925,-79.44283,Bakery
3362,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Jinks Art Factory,4ffdf93b45b0986b7d20c825,43.639232404803444,-79.44369381866846,Tattoo Parlor
3363,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Brockton Haunt,51b37cce498e15fcf838bc08,43.65232065101618,-79.4339655300662,Coffee Shop
3364,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,The Simple Kitchen,598f4f8b0881583a75d262ce,43.641316,-79.447109,Restaurant
3365,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Safehouse Coffee,582dbcfb04ab1a5d8145a6cf,43.649796,-79.43541,Café
3366,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Aris Grill,4b5b5805f964a52034f628e3,43.65009143382369,-79.45039643854467,Breakfast Spot
3367,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Osaka Sushi,4c99374b292a6dcb5f72c476,43.655728420016516,-79.45559104750811,Sushi Restaurant
3368,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,The Tempered Room,541856a8498ebf6212ae6334,43.64131496262071,-79.43314957808886,Bakery
3369,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Yummy Stuff,4b7b156cf964a52082502fe3,43.63929341602049,-79.44352122153518,Bakery
3370,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Tucana Coffee,553e3d0d498e9ba5848b15e0,43.6495488504571,-79.42914711069847,Coffee Shop
3371,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Skyline Restaurant,4b51ca67f964a520af5527e3,43.64095872321704,-79.43509991395402,Breakfast Spot
3372,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Harry's Char Broil & Dining Lounge,4b96cc3af964a52046e534e3,43.63643418112938,-79.43693000959645,American Restaurant
3373,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Plentea Tea Bar,56dc4b13498ed71007d66a0a,43.642064,-79.428805,Tea Room
3374,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Butler's Pantry,4b6ddaf3f964a5200f962ce3,43.65008710183049,-79.45045784621456,Breakfast Spot
3375,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Hula Girl,4cb8910976ad9c744951e5cb,43.65978520431169,-79.45363404441129,Coffee Shop
3376,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Hale Coffee,572e0547498ed619e59df508,43.665531698018086,-79.44994926452637,Coffee Shop
3377,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Fantail,55f30752498eef987f2296d1,43.64918861123302,-79.45008588853764,Café
3378,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Fix,52a3b32b11d2996c4565e91b,43.64495345328441,-79.42827061229447,Café
3379,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Rustic Cosmo,4ae1d132f964a520ab8721e3,43.641963199483506,-79.42990295861912,Sandwich Place
3380,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Sushi Place,52f18cc2498ec148c8852cef,43.65495237472713,-79.4592843069407,Sushi Restaurant
3381,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Through Being Cool Vegan Baking Co.,5249fa1e11d2ae4d13bfc0d8,43.65845489468513,-79.44229131838503,Bakery
3382,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,North Shore Pie Company,553bd4ff498ee3ac12b2ffaa,43.64033563005818,-79.44672920788265,Pie Shop
3383,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Black Cat Espresso Bar,54d1511a498e0bdbddef0f46,43.65268966123575,-79.43231105804443,Coffee Shop
3384,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,The Loveless,55428589498ece80e0848c8f,43.6496316668019,-79.42976761098123,Café
3385,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Wallace Espresso,511907f5e4b02eba00e57853,43.66236728741229,-79.4442272516029,Coffee Shop
3386,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Cafe Neon,4e1353ccc65b4a49f31e02a9,43.66193418260364,-79.44651746492616,Café
3388,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,The Federal,4f4f91d2e4b02966d481f187,43.64966292229827,-79.43006581758533,Restaurant
3389,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,The Beaver Café,4ad4c05df964a52035f620e3,43.64272526259587,-79.42641644740938,Breakfast Spot
3390,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Gladstone Hotel,4ad4c05cf964a520c0f520e3,43.64261630118951,-79.42693584428037,Hotel
3392,"Parkdale, Roncesvalles",43.64787000000007,-79.44977619099996,Run and Gun Coffee,58938c5a266c1121f083cc08,43.64967602555672,-79.43329665911243,Coffee Shop
3393,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Bread & Roses Bakery Cafe,4bacf4d6f964a520ef1d3be3,43.651194318292276,-79.47665677628656,Bakery
3394,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,DAVIDsTEA,4b52112bf964a520416527e3,43.65058422430476,-79.47885289769167,Tea Room
3395,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Baka Gallery Cafe,50e5ef7ee4b0e2b1ec8e24cf,43.65103966439781,-79.47760530158712,Café
3397,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,The Good Fork,4e5ffdf962e13e3bcd932a0a,43.64956534036813,-79.48402270694602,Food
3398,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Cheese Boutique,4adf2fb8f964a520267821e3,43.638466484607186,-79.47525768952907,Deli / Bodega
3399,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,COBS Bread,4b23e094f964a520e65b24e3,43.651347693482606,-79.4756394651729,Bakery
3400,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Coffee Tree Roastery,4b91740af964a520adbd33e3,43.64964735112305,-79.48343639040918,Café
3401,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Max's Market,4b3bde3ff964a520097d25e3,43.65052462233729,-79.47914453187883,Gourmet Shop
3402,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Wibke's Espresso Bar,4dceaf5db0fb25f6e349cae3,43.64913158497341,-79.48480237071465,Coffee Shop
3403,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,The Good Neighbour,4bb3618514cfd13aa2ee15ab,43.66257807131982,-79.4709859073286,Café
3404,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Hot Oven Bakery,4b520e5df964a520876427e3,43.651155311711776,-79.47656563536279,Bakery
3405,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Annette Food Market,5529b34f498e37eed8a296d0,43.662456516546676,-79.4709790090443,Italian Restaurant
3406,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Lit Cafe + Bar,595f98076cf01a44b376679d,43.651378942423236,-79.47538026986466,Coffee Shop
3408,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Asa Sushi,4b15aef7f964a52074b223e3,43.64990164450559,-79.4846109228881,Sushi Restaurant
3409,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Mad Mexican,4fecca6ee4b02235f35b9110,43.658522787607566,-79.48823335648142,Taco Place
3410,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Amber European Restaurant,4b22d90ff964a520ab4e24e3,43.64994563414707,-79.48200902277628,French Restaurant
3411,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Old Mill Toronto,4ad4c05ff964a52003f720e3,43.651011078509626,-79.49322209020357,American Restaurant
3412,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Outpost Coffee Roasters,541da101498e3a898ac95032,43.656059223768274,-79.45410568774294,Coffee Shop
3413,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Buddha Pie,4ae86f3df964a5204faf21e3,43.66159743273132,-79.47949864631512,Pizza Place
3414,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,When the Pig Came Home,57af2691498e1119fa08248c,43.66547728416018,-79.47065053444993,Deli / Bodega
3415,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Sushi Place,52f18cc2498ec148c8852cef,43.65495237472713,-79.4592843069407,Sushi Restaurant
3416,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Osaka Sushi,4c99374b292a6dcb5f72c476,43.655728420016516,-79.45559104750811,Sushi Restaurant
3417,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Enigma Coffee + Food,54ff0279498e6432e8538b8d,43.65634578817871,-79.45320010185242,Breakfast Spot
3418,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Booster Juice,4b3a379bf964a520696225e3,43.64980188,-79.4836826,Juice Bar
3419,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Patisserie 27,4f77179ee4b0d69368ca5529,43.65835465149958,-79.48813736310686,Bakery
3420,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Isaan Der,58e97ddc3cccc6401e71f681,43.665311,-79.468078,Thai Restaurant
3422,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Full Stop,51cdd40d8bbd6d752d5c8694,43.66554719312273,-79.46786243242255,Café
3423,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Timothy's World Coffee,4ce69673fe90a35d3700370e,43.651525223699124,-79.47495742997707,Coffee Shop
3424,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Crema Coffee Co.,4adb2c64f964a520ae2421e3,43.66543423757319,-79.47213703014219,Coffee Shop
3425,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Dirty Food Eatery,57b9bbcf498ef0c32713d8e1,43.66551362745244,-79.47198047941576,Breakfast Spot
3427,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Coffee Culture Cafe & Eatery,4bf8186babdaef3b819ea184,43.6583591813047,-79.48797103929881,Café
3429,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Java Joe's,529139a111d2c233d7ae2851,43.650424,-79.479755,Café
3431,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Heart,5389345e498e7b711dcff942,43.650310315403544,-79.48012458547709,Dessert Shop
3433,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Crème Fraîche Market Cafe,4e4941701f6e29f10dc9ca5b,43.65939928714543,-79.4827752569972,Café
3434,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Lunch Box,4ae466e8f964a520579a21e3,43.65470593287968,-79.45978763873431,Breakfast Spot
3435,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,7-Eleven,4bf976c55efe2d7fe7446c34,43.6652594,-79.4823848,Convenience Store
3436,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Junction Grill,504b60aee4b03691165966f7,43.66521011890175,-79.46846083483024,Diner
3441,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,Bloor-Jane Restaurant,4b5328a0f964a520a59027e3,43.64951305181438,-79.48407033610728,Diner
3442,"Runnymede, Swansea",43.64962000000003,-79.47614085899994,The Grenadier Restaurant,4b51d0b5f964a520925627e3,43.64544234373791,-79.46598246808311,Café
3443,Queen's Park,43.66115033500006,-79.39171499999998,Jimmy's Coffee,537d4d6d498ec171ba22e7fe,43.65842123574496,-79.38561319551111,Coffee Shop
3445,Queen's Park,43.66115033500006,-79.39171499999998,Hailed Coffee,5a81ae339deb7d369fa7f146,43.65883296982352,-79.38368351986598,Coffee Shop
3446,Queen's Park,43.66115033500006,-79.39171499999998,Mercatto,4a8355bff964a520d3fa1fe3,43.660390911898546,-79.38766421192705,Italian Restaurant
3447,Queen's Park,43.66115033500006,-79.39171499999998,Jimmy's Coffee,57fe5f64498e08c9fc55cb87,43.65582710322224,-79.39204216888555,Café
3449,Queen's Park,43.66115033500006,-79.39171499999998,The Library Specialty Coffee,5a6b737b35f98359eed11974,43.65441282740799,-79.39090161351724,Coffee Shop
3450,Queen's Park,43.66115033500006,-79.39171499999998,Karine's,4c90c810ae96a093599f9d46,43.653698928318526,-79.39074313568692,Breakfast Spot
3451,Queen's Park,43.66115033500006,-79.39171499999998,Blackbird Baking Co,535163cf498ea10a3b9582b5,43.65476385976386,-79.40056588367806,Bakery
3452,Queen's Park,43.66115033500006,-79.39171499999998,Eataly,5b2d934e59c423002c0c6db6,43.66975356278464,-79.3887197971344,Gourmet Shop
3453,Queen's Park,43.66115033500006,-79.39171499999998,Coffee Public,568bcf61498e3aaff5e351f8,43.66076299149323,-79.38618409033066,Coffee Shop
3454,Queen's Park,43.66115033500006,-79.39171499999998,Coach House Restaurant,4b2d27b4f964a520a6cf24e3,43.66499059853204,-79.38481415727767,Diner
3455,Queen's Park,43.66115033500006,-79.39171499999998,The Moonbean Cafe,4a8d5b48f964a520840f20e3,43.65414662211733,-79.40018175516231,Café
3456,Queen's Park,43.66115033500006,-79.39171499999998,FUEL+,50c20a89e4b02803a189384b,43.66439936324463,-79.38042718414235,Breakfast Spot
3457,Queen's Park,43.66115033500006,-79.39171499999998,Jimmy's Coffee,51438b33e4b0a40e33fe5e77,43.65449315540114,-79.40131090393002,Café
3458,Queen's Park,43.66115033500006,-79.39171499999998,FIKA Cafe,51a261ca498ea3d3eaf40876,43.653560276835684,-79.40040209660836,Café
3459,Queen's Park,43.66115033500006,-79.39171499999998,Fabarnak,4caf69ae9b34199c9a2ab763,43.66637677585409,-79.38096396850409,Restaurant
3460,Queen's Park,43.66115033500006,-79.39171499999998,FILM CAFE,587bc580e786b26b0d586aa3,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
